countyTract,Offender Density,% under 18,% bachelor's,% female-headed HH,% household sizes > 4,median income,% w/o health ins.,poverty rate,% receiving food stamps
20990602,0.004428044,0.223436901,0.068568995,0.41314554,0.079069767,39643,0.286729437,0.217825312,0.029777778
773002,0.000786318,0.217124778,0.067223548,0.365600691,0.057405784,36042,0.196814786,0.234876847,0.013596491
774803,0.001378043,0.283141065,0.123747981,0.214143426,0.097612732,45640,0.104736491,0.1248508,0.016519824
773700,0.001128032,0.209264305,0.072121212,0.117610454,0.061391989,75326,0.077643719,0.030152888,0.020992366
774700,0.001882058,0.214440718,0.14070206,0.114255765,0.074715487,52278,0.087479936,0.153910498,0.016202532
774802,0.00110284,0.296117805,0.150129199,0.24496809,0.100180832,55769,0.115659341,0.074063604,0.004350979
774301,0.003795066,0.251256964,0.15408039,0.286123853,0.075484529,50587,0.105255916,0.104072398,0.013162576
775001,0.00254842,0.230639731,0.151615272,0.258928571,0.085434174,46589,0.118196811,0.116260163,0.022312373
774900,0.001736413,0.232044199,0.179154179,0.038880249,0.09122807,50000,0.137425405,0.100364647,0.006081668
773800,0.001033821,0.223995597,0.206378987,0.01294964,0.079100145,80021,0.042719615,0.039963111,0.017160686
774101,0.000925069,0.278444551,0.071428571,0.087620988,0.09483032,63542,0.080708661,0.048339973,0.007751938
774003,0.0014068,0.231585651,0.074053758,0.098280098,0.084376701,75505,0.103244838,0.051113716,0
774202,0.002341529,0.251299545,0.127604167,0.186865267,0.079951299,48867,0.216301935,0.113344595,0.023146164
775200,0.012285012,0.213775662,0.112436732,0.293775451,0.087987758,52747,0.150185874,0.148388961,0.045045045
774400,0.002012882,0.18039043,0.126023496,0.242424242,0.057324841,44495,0.102603369,0.139148494,0
774500,0.002242152,0.184097421,0.0884273,0,0.061797753,45858,0.089608434,0.03064275,0.012841091
157470100,0.000611496,0.261507937,0.12665135,0.138629283,0.127729258,50645,0.075135554,0.104131535,0.022576361
157470200,0.004558405,0.24439834,0.169647696,0.045178106,0.101020956,44093,0.071583088,0.120167397,0.033408834
157470500,0.001078361,0.249673544,0.311496746,0.027577938,0.098349381,47917,0.060094887,0.069270833,0.043395022
157470300,0.000770416,0.248135256,0.316627946,0.218020022,0.094899935,45500,0.142931393,0.15320911,0.020858164
157470400,0.001645639,0.256878307,0.229302832,0.147381242,0.088142042,41786,0.083186878,0.077389149,0.0152207
9712200,0.002830329,0.266306727,0.074217074,0.163251366,0.121837291,47239,0.147852679,0.126471524,0.020967052
9710900,0.002086749,0.25784719,0.109716411,0.147292419,0.082860386,44787,0.164619165,0.134781269,0.016160062
9711100,0.003233256,0.264772727,0.267233239,0.062305296,0.116212339,62500,0.10443038,0.055894786,0.031007752
9711200,0.009921314,0.257753689,0.381909548,0.307692308,0.108566917,41406,0.211488648,0.163023829,0.001200961
9711300,0.002477291,0.310389155,0.237556561,0.398487261,0.124710552,48073,0.1409671,0.128261133,0.02063228
9710700,0.002657807,0.202831858,0.183638444,0.421875,0.063829787,40411,0.107801418,0.096609552,0
9710800,0.004268437,0.233348335,0.253816794,0.405862458,0.088683351,24752,0.280626781,0.326282519,0.022209567
9711000,0.005943536,0.224679568,0.437177281,0.325411335,0.092699884,24053,0.264727451,0.408189544,0.05605889
9711500,0.002647975,0.299393191,0.476744186,0.112714509,0.135103926,44330,0.14814434,0.114748819,0.03753433
9711700,0.001064639,0.250966445,0.270459082,0.296717172,0.11738424,33137,0.178675233,0.297271872,0.040905135
9711800,0.003546938,0.297729184,0.417334669,0.193032015,0.135658915,30737,0.167386091,0.18730687,0.020080321
9711900,0.002179328,0.257830118,0.376092275,0.329113924,0.091079226,36761,0.158992416,0.192457737,0.031994554
9712000,0.004615062,0.2706295,0.521846371,0.278095238,0.12039312,42236,0.175402299,0.123767569,0.026329647
9710200,0.002608242,0.220972097,0.364296081,0.300595238,0.070925826,48936,0.143614458,0.145118734,0.02701005
774600,0.00103184,0.257720382,0.743185079,0.195326543,0.090507726,50205,0.114968064,0.093791673,0.047332832
775100,0.001290323,0.232634731,0.641343669,0.062059238,0.086722947,52005,0.138542964,0.082684242,0.052631579
774302,0.004006009,0.247041847,0.159889731,0.361818182,0.100219459,40285,0.180027485,0.174011017,0.0117724
774001,0.000780336,0.147121951,0.175304878,0.189107413,0.033866058,39771,0.133247367,0.124073352,0.007384376
77100,0.00017059,0.038204973,0.18552556,0.535714286,0.008782936,20931,0.178217822,0.336080586,0.008805031
77200,0,0.015065502,0.074772432,1,0.014248705,13079,0.110629921,0.60592914,0.006756757
77300,0.001158413,0.142411966,0.068684517,0.382857143,0.033707865,34943,0.09864365,0.342600637,0.152431012
77400,0.003035965,0.20518111,0.04886562,0.513751375,0.06405694,30941,0.179513185,0.311299576,0.032926182
77600,0.002949183,0.213975259,0.134603565,0.437704918,0.108856089,23375,0.272154391,0.40365575,0.043010753
9710300,0.000881964,0.236139935,0.102885139,0.257162347,0.073314939,34591,0.170451237,0.248580237,0.0609319
9710400,0.004506196,0.192550377,0.110869565,0.445182724,0.057221966,44583,0.128469981,0.107342111,0.015205271
9710100,0.002425502,0.181553681,0.12477314,0.365284974,0.069285714,26042,0.22752809,0.25310267,0.024242424
9710500,0.002898551,0.215946206,0,0.4,0.067266495,38498,0.169356335,0.13361437,0.037689472
9710600,0.0064261,0.261268781,0.115049226,0.314996232,0.078284815,35439,0.230332829,0.287915512,0.046443515
9711400,0.000874738,0.275039467,0.031757755,0.314909091,0.119257541,30801,0.099440755,0.184382589,0.012159329
77700,0.001616628,0.158895084,0.078614623,0.189265537,0.071312804,27631,0.200698549,0.396206156,0.058912387
77800,0.004524887,0.146823125,0.054384772,0.710144928,0.081967213,21654,0.236,0.297058824,0.031702274
77900,0.00887574,0.111870196,0.08753862,0.460280374,0.029213483,26894,0.12254902,0.320903647,0.017399267
771000,0.000345185,0.16223648,0.159891599,0,0.029026217,44654,0.06980961,0.044203879,0.132958801
9712100,0.001769017,0.266948035,0.041222459,0.053553038,0.119392185,50727,0.19895288,0.109697124,0
9711600,0.006936675,0.300649847,0.090531561,0.267952128,0.19165659,29383,0.407524092,0.355978261,0.037172775
771100,0.004377104,0.162993039,0.105485232,0.445026178,0.054400978,30085,0.280491858,0.208055925,0.016333938
771200,0.001597019,0.203120796,0.051201011,0.331081081,0.06150207,38261,0.207300463,0.165459909,0.045180723
771301,0.000900495,0.203299369,0.093700371,0.404639175,0.06867846,35430,0.142917369,0.205385669,0.009337068
771302,0.00166113,0.087106299,0.167031763,0.443037975,0.012131716,26431,0.266135792,0.202391497,0
771400,0.000836645,0.114001357,0.140684411,0.194581281,0.018374847,29885,0.16808854,0.195571147,0.027417562
29950200,0.005267779,0.168520942,0.064257028,0.338215712,0.045858514,50101,0.159090909,0.136699296,0.002624672
29950600,0.001392111,0.23689878,0.070763501,0.271878646,0.086412396,55594,0.135192676,0.099189318,0.019952115
29950400,0.00275672,0.226113757,0.132473623,0.396610169,0.067761807,50586,0.189650427,0.132314788,0.091458806
29950900,0.003224321,0.233497841,0.061812024,0.067335244,0.090770404,47141,0.191990577,0.104172832,0.021377672
29950800,0.005874674,0.236907731,0.084973166,0.197026022,0.095412844,39341,0.198718841,0.116602907,0.017433234
29950700,0.004501608,0.127821594,0.160211268,0.489096573,0.041237113,36458,0.178727386,0.174208737,0.00550585
29950500,0.002220108,0.252281267,0.684714427,0.203107658,0.094603598,33493,0.197481397,0.159764969,0
29951200,0.001425856,0.108380338,0.131736527,0.101265823,0.035596026,41070,0.171011058,0.05513308,0.010837438
29950300,0.000675128,0.149333333,0.072751323,0.368715084,0.035815269,40640,0.149727768,0.053160071,0.017834395
29950100,0.000887049,0.168669528,0.716666667,0.066225166,0.04517932,54881,0.111771429,0.07431694,0.017568517
29951100,0.000968367,0.114658428,0.214470284,0.398457584,0.033168666,43125,0.073688593,0.137830859,0.052568339
771500,0.002902477,0.200835156,0.309905198,0.31233244,0.068328717,41970,0.149900509,0.129060579,0.013761468
771700,0.008502773,0.220344288,0.484470061,0.623059867,0.069565217,22946,0.213305174,0.297743755,0.075615973
774002,0.001169249,0.193413341,0.316616314,0.012638231,0.061994609,88269,0.068876822,0.02543116,0
771900,0.009226594,0.25058784,0.390637398,0.262152778,0.087832393,25119,0.214103382,0.30625403,0.124183007
775600,0.005093919,0.183692028,0.142411642,0.361774744,0.055737705,31633,0.182450043,0.241456404,0.034653465
775002,0.001766217,0.291672851,0.152432432,0.109101187,0.114591921,59966,0.092703446,0.103175883,0
772200,0.01108417,0.226472659,0.209974587,0.268867925,0.066424494,30810,0.198759191,0.166407119,0
772300,0.013729977,0.196217937,0.14245283,0.339933993,0.04848246,27583,0.26705653,0.272066836,0.050359712
772600,0.000418148,0.192547877,0.141753999,0.194410693,0.054986021,62679,0.060727888,0.064603805,0
227960100,0,0.204514049,0.142210913,0.333333333,0.074152542,38220,0.149203283,0.162288931,0.003070624
772700,0.00128866,0.113376835,0.071770335,0.248120301,0.020523708,33125,0.195350916,0.147149801,0.003528582
772800,0.001090513,0.144791054,0.187881635,0,0.043092522,51389,0.093115124,0.03442029,0
773200,0.00760095,0.266815035,0.379582049,0.343716434,0.11152648,31430,0.18557407,0.217019254,0.02443281
773100,0.006540222,0.21177686,0.504083485,0.25,0.091543156,27132,0.205668326,0.336104084,0.044915254
775500,0.008813721,0.220951099,0.138824618,0.439205955,0.087616822,29087,0.225635104,0.29141507,0.025641026
773300,0.012493059,0.284834488,0.096666667,0.187582563,0.095890411,30842,0.271713767,0.271153309,0.035909921
5120300,0.001114517,0.244488412,0.268641471,0.094594595,0.092883895,58047,0.061893896,0.020604008,0.009361702
5110300,0.00220491,0.220012178,0.544615385,0.253773585,0.065368567,55333,0.124054983,0.079440214,0.0609319
5110400,0.006383778,0.243329466,0.442138186,0.233230769,0.072847682,63675,0.097858866,0.063743828,0.015205271
5120200,0.001756147,0.302789803,0.398413897,0.061792863,0.135322693,71250,0.031540848,0.026843954,0.03823371
5110800,0.003319896,0.245340563,0.101508916,0.156024431,0.074084351,60118,0.048561151,0.076885466,0.022209567
5110900,0.001937696,0.231435445,0.148780488,0.195167286,0.06141899,61176,0.070942663,0.048089592,0.016160062
5120400,0.002019328,0.292081555,0.505739796,0.235507246,0.10409699,57364,0.164179104,0.094119553,0.012490242
5120500,0.001795332,0.257717157,0.539608574,0.107336957,0.104477612,56176,0.072479368,0.051097517,0.019056261
5120600,0.002842928,0.247202189,0.631578947,0.312617702,0.091544819,55625,0.081901624,0.092979127,0.019323671
5110500,0.004166667,0.196310116,0.490007994,0.520868114,0.063921993,31236,0.207412369,0.319759105,0.037689472
5110600,0.001482946,0.22728491,0.371546961,0.412416851,0.047593294,31527,0.158018176,0.255363684,0.046443515
5120198,0.000494153,0.147460404,0.095703125,0.147614761,0.109249818,65781,0.033870968,0.053510064,0.023776224
774102,0.000145815,0.251835121,0.204042348,0.075749011,0.08880029,58750,0.117,0.047125766,0.013384321
773600,0.006514658,0.251466276,0.026604069,0.612625538,0.069224354,22692,0.2190625,0.359527687,0.057932264
773900,0.001413428,0.216685124,0.291479821,0.250388802,0.060759494,54662,0.098060345,0.118021201,0.048494983
774103,0.000510031,0.269409125,0.585112874,0.105298013,0.094211577,79432,0.062809174,0.029921795,0.018552036
774201,0.005062223,0.205117179,0.469795307,0.212631579,0.064168378,51678,0.087001024,0.131544215,0
772900,0.000243724,0.182107843,0.118264014,0.24625624,0.048387097,46156,0.146723647,0.061662198,0
771800,0.023109244,0.246257705,0.119195787,0.451055662,0.099644128,26583,0.306965348,0.312052117,0.021574973
774801,0.00201539,0.293933218,0.288509575,0.12754717,0.101223113,49229,0.136665124,0.062592868,0.015539305
5110701,0.000750188,0.244760479,0.049209139,0.169150522,0.064883823,59611,0.053856258,0.026444111,0.01087449
5110702,0.002928734,0.237518279,0.457589286,0.119771863,0.065372829,71775,0.053125,0.045792917,0.066302119
5120700,0.006213937,0.248325145,0.544157981,0.682410423,0.07023705,15149,0.219227314,0.46939694,0.012320329
77502,0.006390851,0.146959976,0.053559322,0.665048544,0.042553191,12362,0.321088882,0.502423823,0.064685315
772402,0.001179802,0.214932127,0.126746988,0.128369705,0.068415051,42871,0.150276509,0.068472906,0.00702165
772502,0.000545355,0.194553292,0.158381503,0.318773234,0.044176707,35675,0.163377778,0.190329031,0.030674847
77501,0.007238095,0.273342355,0.330642202,0.303724928,0.062567422,26126,0.324401914,0.396914446,0.057172557
775800,0.004024621,0.123447497,0.184067592,0.239864865,0.041851305,27696,0.224920285,0.297720798,0.034604106
775700,0.005893019,0.172305046,0.03139475,0.411382114,0.039032435,26267,0.189370629,0.204569607,0.026508227
175490100,0,0.243457573,0.108289768,0.130690162,0.101030928,42035,0.117520794,0.119942197,0.031818182
175490200,0.003951454,0.249710648,0.336285889,0.257853403,0.103500761,40684,0.128945801,0.158739963,0.031559406
175490600,0.000476872,0.172867673,0.330418776,0.178870293,0.108250825,45988,0.16498801,0.131628788,0.048843188
175490300,0.011824778,0.250733138,0.322676897,0.22853688,0.084479371,24968,0.127433628,0.357915655,0.056277056
175490400,0.002167183,0.26209295,0.139369278,0.132054176,0.106485188,49125,0.126714371,0.086902545,0.082155477
175490500,0.002102313,0.23876652,0.593379649,0.443781095,0.086294416,29299,0.140420561,0.185127808,0.016324063
